Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,hasGarage,hasBsmt,hasAlley_Access,hasFireplace,hasPool,hasFence,hasMisc_Feature,hasMasVnr,GrLivAreaHighQualitySF,TotalIndoorSF,TotalOutdoorSF,TotalSF,BsmtBaths,Baths,hasBeenRemodeled,NumFloors
379,5.0,3.0,88.0,11394,1.0,1.0,3.0,3.0,0.0,0.0,0.0,22.0,2.0,2.0,0.0,2.0,9.0,1.0,2010,2010,3.0,1.0,12.0,13.0,4.0,350.0,4,3,2.0,5,3,0.0,2.0,1445,6.0,0,411,1856,1.0,5,1.0,4.0,1856,0,0,1856,2.0,0.0,1.0,1.0,1.0,1.0,5,12.0,6.0,1.0,5,1.0,2010.0,0.0,6.0,834,3,3,2.0,113,0,0,0,0,0,0,0.0,1.0,0,8.0,4.0,6.0,5.0,394432,1,1,0,1,0,0,0,1,1856,3712,0,4546,1.0,1.5,0,2
380,10.0,3.0,60.0,8123,1.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,6.0,2.0,0.0,5.0,6.0,4.0,2000,2000,1.0,1.0,12.0,13.0,1.0,16.0,3,3,2.0,4,3,3.0,6.0,0,6.0,0,982,982,1.0,5,1.0,4.0,1007,793,0,1800,0.0,0.0,2.0,1.0,3.0,1.0,3,11.0,6.0,1.0,3,1.0,2000.0,0.0,4.0,463,3,3,2.0,100,63,0,0,0,0,0,0.0,1.0,0,8.0,3.0,8.0,4.0,179000,1,1,0,1,0,0,0,1,1800,2782,63,3308,0.0,2.5,0,3
381,9.0,3.0,50.0,5000,1.0,2.0,3.0,3.0,0.0,4.0,0.0,18.0,2.0,2.0,0.0,0.0,5.0,5.0,1924,1950,1.0,1.0,3.0,14.0,3.0,0.0,3,3,0.0,3,3,3.0,3.0,218,6.0,0,808,1026,1.0,3,1.0,4.0,1026,665,0,1691,0.0,0.0,2.0,0.0,3.0,1.0,4,10.0,6.0,1.0,4,5.0,1924.0,3.0,2.0,308,3,3,2.0,0,0,242,0,0,0,0,0.0,1.0,0,7.0,4.0,8.0,4.0,127000,1,1,1,1,0,0,0,1,1691,2717,242,3267,0.0,2.0,1,3
382,5.0,1.0,60.0,7200,1.0,2.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,2.0,7.0,4.0,2006,2006,1.0,1.0,12.0,13.0,3.0,0.0,4,3,2.0,4,4,3.0,6.0,0,6.0,0,1293,1293,1.0,5,1.0,4.0,1301,0,0,1301,2.0,0.0,2.0,0.0,2.0,1.0,4,9.0,6.0,1.0,4,1.0,2006.0,2.0,4.0,572,3,3,2.0,216,121,0,0,0,0,0,0.0,1.0,0,10.0,0.0,6.0,5.0,187750,1,1,1,1,0,0,0,1,1301,2594,121,3287,1.0,2.0,0,2
383,10.0,3.0,79.0,9245,1.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,7.0,4.0,2006,2006,1.0,1.0,12.0,13.0,3.0,0.0,4,3,2.0,4,3,0.0,6.0,0,6.0,0,939,939,1.0,5,1.0,4.0,939,858,0,1797,0.0,0.0,2.0,1.0,3.0,1.0,4,12.0,6.0,0.0,0,1.0,2006.0,2.0,4.0,639,3,3,2.0,144,53,0,0,0,0,0,0.0,1.0,0,6.0,1.0,8.0,4.0,213500,1,1,0,0,0,0,0,1,1797,2736,53,3428,0.0,2.5,0,3
384,8.0,2.0,60.0,9000,1.0,1.0,3.0,3.0,0.0,0.0,0.0,20.0,2.0,2.0,0.0,1.0,6.0,2.0,1928,1950,1.0,1.0,13.0,14.0,3.0,0.0,3,3,0.0,2,2,3.0,6.0,0,6.0,0,784,784,1.0,3,0.0,0.0,784,0,0,784,0.0,0.0,1.0,0.0,2.0,1.0,3,9.0,6.0,0.0,0,5.0,1950.0,3.0,4.0,360,2,2,0.0,0,0,91,0,0,0,0,0.0,1.0,0,1.0,3.0,8.0,4.0,76000,1,1,0,0,0,0,0,1,784,1568,91,2019,0.0,1.0,1,2
385,10.0,3.0,105.98,53107,1.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,5.0,6.0,4.0,1992,1992,1.0,1.0,6.0,6.0,3.0,0.0,4,3,2.0,4,3,0.0,2.0,985,6.0,0,595,1580,1.0,5,1.0,4.0,1079,874,0,1953,2.0,0.0,2.0,1.0,3.0,1.0,4,13.0,6.0,2.0,2,1.0,1992.0,0.0,4.0,501,3,3,2.0,216,231,0,0,0,0,0,0.0,1.0,0,8.0,1.0,8.0,4.0,240000,1,1,0,1,0,0,0,1,1953,3533,231,4265,1.0,2.5,0,3
386,0.0,3.0,43.0,3182,1.0,1.0,3.0,3.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,2.0,8.0,4.0,2004,2005,1.0,1.0,12.0,13.0,1.0,16.0,4,3,2.0,4,3,3.0,2.0,24,6.0,0,1232,1256,1.0,5,1.0,4.0,1269,0,0,1269,0.0,0.0,2.0,0.0,2.0,1.0,4,10.0,6.0,1.0,3,1.0,2004.0,0.0,4.0,430,3,3,2.0,146,20,0,0,144,0,0,0.0,1.0,0,6.0,4.0,8.0,4.0,192000,1,1,0,1,0,0,0,1,1269,2525,164,3119,0.0,2.0,1,2
387,9.0,3.0,58.0,8410,1.0,1.0,3.0,3.0,0.0,2.0,0.0,7.0,1.0,2.0,0.0,0.0,5.0,2.0,1910,1996,2.0,1.0,13.0,13.0,3.0,0.0,3,2,2.0,3,3,3.0,6.0,0,6.0,0,658,658,1.0,3,1.0,4.0,658,526,0,1184,0.0,0.0,1.0,0.0,5.0,1.0,3,12.0,6.0,0.0,0,6.0,0.0,1.0,0.0,0,0,0,0.0,0,151,0,0,0,0,0,0.0,1.0,0,7.0,0.0,8.0,1.0,81000,0,1,0,0,0,0,0,1,1184,1842,151,1993,0.0,1.0,1,3
388,13.0,3.0,72.0,7200,1.0,1.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,7.0,6.0,5.0,1976,1976,3.0,1.0,8.0,8.0,1.0,255.0,3,3,1.0,3,3,0.0,0.0,631,6.0,0,410,1041,1.0,5,1.0,4.0,1125,0,0,1125,2.0,0.0,1.0,0.0,3.0,1.0,3,10.0,6.0,1.0,2,5.0,1977.0,3.0,2.0,352,3,3,2.0,296,0,0,0,0,0,0,2.0,1.0,0,1.0,3.0,8.0,0.0,125000,1,1,0,1,0,1,0,1,1125,2166,0,2518,1.0,1.0,0,2
389,5.0,3.0,93.0,9382,1.0,1.0,0.0,3.0,0.0,1.0,0.0,5.0,2.0,2.0,0.0,2.0,7.0,4.0,1999,2000,1.0,1.0,12.0,13.0,1.0,125.0,4,3,2.0,4,3,3.0,6.0,0,6.0,0,1468,1468,1.0,5,1.0,4.0,1479,0,0,1479,0.0,0.0,2.0,0.0,3.0,1.0,4,10.0,6.0,0.0,0,1.0,1999.0,2.0,4.0,577,3,3,2.0,120,25,0,0,0,0,0,0.0,1.0,0,9.0,2.0,8.0,4.0,191000,1,1,0,0,0,0,0,1,1479,2947,25,3549,0.0,2.0,1,2
390,10.0,3.0,96.0,12474,1.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,5.0,1.0,4.0,2007,2008,1.0,1.0,12.0,13.0,4.0,272.0,5,3,2.0,5,3,0.0,2.0,1280,6.0,0,402,1682,1.0,5,1.0,4.0,1742,590,0,2332,2.0,0.0,2.0,1.0,3.0,1.0,5,13.0,6.0,1.0,5,3.0,2008.0,0.0,6.0,846,3,3,2.0,196,134,0,0,0,0,0,0.0,1.0,0,10.0,2.0,6.0,5.0,426000,1,1,0,1,0,0,0,1,2332,4014,134,4994,1.0,2.5,1,3
391,9.0,3.0,50.0,8405,1.0,0.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,0.0,5.0,7.0,1900,1950,1.0,1.0,8.0,8.0,3.0,0.0,3,3,0.0,3,4,3.0,5.0,241,1.0,391,229,861,1.0,5,1.0,4.0,961,406,0,1367,2.0,0.0,1.0,0.0,4.0,1.0,3,11.0,6.0,0.0,0,5.0,1978.0,3.0,2.0,384,3,3,2.0,0,130,112,0,0,0,0,3.0,1.0,0,6.0,2.0,8.0,4.0,119000,1,1,1,0,0,1,0,1,1367,2228,242,2854,1.0,1.0,1,3
392,10.0,3.0,71.0,12209,1.0,1.0,0.0,3.0,0.0,1.0,0.0,11.0,2.0,2.0,0.0,5.0,6.0,4.0,2001,2002,1.0,1.0,12.0,13.0,3.0,0.0,3,3,2.0,5,3,3.0,0.0,690,6.0,0,114,804,1.0,5,1.0,4.0,804,1157,0,1961,2.0,0.0,2.0,1.0,3.0,1.0,4,11.0,6.0,1.0,3,3.0,2001.0,0.0,4.0,560,3,3,2.0,125,192,0,0,0,0,0,0.0,1.0,0,8.0,3.0,8.0,4.0,215000,1,1,0,1,0,0,0,1,1961,2765,192,3517,1.0,2.5,1,3
393,5.0,3.0,70.67,8339,1.0,1.0,0.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,6.0,1959,1959,1.0,1.0,8.0,8.0,3.0,0.0,3,3,3.0,0,0,4.0,4.0,0,4.0,0,0,0,1.0,3,1.0,4.0,882,0,0,882,0.0,0.0,1.0,0.0,3.0,1.0,3,9.0,6.0,0.0,0,1.0,1959.0,2.0,2.0,294,3,3,2.0,0,0,0,0,0,0,0,3.0,3.0,1200,9.0,1.0,8.0,4.0,106500,1,0,0,0,0,1,1,1,882,882,0,1176,0.0,1.0,0,1
394,6.0,3.0,57.02,7446,1.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,4.0,4.0,1941,1950,1.0,1.0,14.0,15.0,3.0,0.0,3,3,1.0,3,3,3.0,5.0,266,6.0,0,522,788,1.0,3,1.0,0.0,788,0,0,788,0.0,0.0,1.0,0.0,2.0,1.0,3,8.0,6.0,2.0,3,6.0,0.0,1.0,0.0,0,0,0,2.0,0,0,0,0,0,0,0,2.0,1.0,0,6.0,0.0,8.0,0.0,100000,0,1,0,1,0,1,0,1,788,1576,0,1576,0.0,1.0,1,2
395,9.0,3.0,60.0,10134,1.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,0.0,5.0,5.0,1940,1950,1.0,1.0,8.0,8.0,3.0,0.0,3,3,1.0,3,3,3.0,6.0,0,6.0,0,735,735,1.0,4,1.0,0.0,735,299,0,1034,0.0,0.0,1.0,0.0,2.0,1.0,3,9.0,6.0,0.0,0,5.0,1940.0,3.0,2.0,240,3,3,2.0,0,39,0,0,0,0,0,0.0,1.0,0,9.0,1.0,8.0,4.0,109000,1,1,0,0,0,0,0,1,1034,1769,39,2048,0.0,1.0,1,3
396,5.0,3.0,68.0,9571,1.0,1.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,2.0,5.0,5.0,1956,1956,1.0,1.0,13.0,14.0,3.0,0.0,3,3,1.0,3,3,0.0,1.0,739,6.0,0,405,1144,1.0,3,1.0,4.0,1144,0,0,1144,2.0,0.0,1.0,0.0,3.0,1.0,3,10.0,6.0,0.0,0,1.0,1956.0,3.0,2.0,596,3,3,2.0,44,0,0,0,0,0,0,0.0,1.0,0,8.0,4.0,8.0,4.0,129000,1,1,0,0,0,0,0,1,1144,2288,0,2884,1.0,1.0,0,2
397,5.0,3.0,60.0,7200,1.0,1.0,3.0,2.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,5.0,4.0,1972,1972,3.0,1.0,8.0,8.0,3.0,0.0,3,3,1.0,3,3,0.0,5.0,777,6.0,0,117,894,1.0,3,1.0,4.0,894,0,0,894,0.0,0.0,1.0,0.0,2.0,1.0,3,10.0,6.0,0.0,0,5.0,1985.0,2.0,4.0,600,3,3,2.0,215,0,0,0,0,0,0,0.0,1.0,0,11.0,3.0,8.0,4.0,123000,1,1,0,0,0,0,0,1,894,1788,0,2388,0.0,1.0,0,2
398,10.0,3.0,69.0,7590,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,4.0,2.0,0.0,5.0,5.0,4.0,1962,1962,1.0,1.0,12.0,13.0,1.0,288.0,3,3,1.0,3,3,3.0,0.0,540,6.0,0,324,864,1.0,3,1.0,4.0,876,936,0,1812,0.0,0.0,2.0,0.0,4.0,1.0,3,12.0,6.0,1.0,3,1.0,1962.0,2.0,2.0,264,3,3,2.0,0,168,0,0,0,0,0,0.0,1.0,0,9.0,1.0,8.0,4.0,169500,1,1,0,1,0,0,0,1,1812,2676,168,3108,0.0,2.0,0,3
399,6.0,4.0,60.0,8967,1.0,1.0,3.0,3.0,0.0,0.0,0.0,9.0,2.0,2.0,0.0,2.0,5.0,1.0,1920,1950,1.0,1.0,8.0,8.0,3.0,0.0,3,2,0.0,2,1,3.0,6.0,0,6.0,0,961,961,1.0,4,1.0,3.0,1077,0,0,1077,0.0,0.0,1.0,0.0,2.0,1.0,3,10.0,1.0,0.0,0,5.0,1920.0,3.0,2.0,338,1,1,0.0,0,0,0,0,0,0,0,0.0,1.0,0,2.0,1.0,8.0,0.0,67000,1,1,0,0,0,0,0,1,1077,2038,0,2376,0.0,1.0,1,2
400,10.0,1.0,65.0,8125,1.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,5.0,7.0,4.0,2006,2007,1.0,1.0,5.0,5.0,4.0,100.0,4,3,2.0,4,3,3.0,2.0,812,6.0,0,280,1092,1.0,5,1.0,4.0,1112,438,0,1550,2.0,0.0,2.0,0.0,2.0,1.0,4,11.0,6.0,0.0,0,1.0,2007.0,0.0,4.0,438,3,3,2.0,0,168,0,0,0,0,0,0.0,1.0,0,1.0,3.0,8.0,4.0,241000,1,1,0,0,0,0,0,1,1550,2642,168,3248,1.0,2.0,1,3
401,0.0,3.0,38.0,14963,1.0,1.0,1.0,3.0,0.0,4.0,0.0,24.0,2.0,2.0,4.0,2.0,8.0,4.0,1996,1996,1.0,1.0,3.0,3.0,3.0,0.0,4,3,2.0,4,3,3.0,2.0,786,6.0,0,474,1260,1.0,5,1.0,4.0,1288,0,0,1288,2.0,0.0,1.0,1.0,1.0,1.0,5,8.0,6.0,2.0,4,1.0,1996.0,0.0,4.0,500,3,3,2.0,120,30,0,0,224,0,0,0.0,1.0,0,3.0,2.0,8.0,4.0,245500,1,1,0,1,0,0,0,1,1288,2548,254,3302,1.0,1.5,0,2
402,5.0,3.0,65.0,8767,1.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,7.0,4.0,2005,2005,1.0,1.0,12.0,13.0,3.0,0.0,4,3,2.0,4,3,0.0,2.0,24,6.0,0,1286,1310,1.0,5,1.0,4.0,1310,0,0,1310,0.0,0.0,2.0,0.0,3.0,1.0,4,10.0,6.0,1.0,4,1.0,2005.0,0.0,4.0,400,3,3,2.0,0,0,0,0,0,0,0,0.0,1.0,0,9.0,0.0,6.0,5.0,164990,1,1,0,1,0,0,0,1,1310,2620,0,3020,0.0,2.0,0,2
403,6.0,3.0,60.0,10200,1.0,1.0,3.0,3.0,0.0,4.0,0.0,19.0,2.0,2.0,0.0,2.0,5.0,7.0,1940,1997,1.0,1.0,13.0,14.0,3.0,0.0,3,3,2.0,3,3,3.0,6.0,0,6.0,0,672,672,1.0,5,1.0,4.0,672,0,0,672,0.0,0.0,1.0,0.0,2.0,1.0,3,8.0,6.0,0.0,0,5.0,1940.0,3.0,2.0,240,3,3,0.0,168,0,0,0,0,0,0,1.0,1.0,0,10.0,2.0,8.0,4.0,108000,1,1,0,0,0,1,0,1,672,1344,0,1584,0.0,1.0,1,2
404,10.0,3.0,93.0,12090,1.0,1.0,3.0,3.0,0.0,0.0,0.0,15.0,2.0,2.0,0.0,5.0,8.0,4.0,1998,1998,3.0,1.0,12.0,13.0,1.0,650.0,4,3,2.0,4,3,3.0,6.0,0,6.0,0,1141,1141,1.0,4,1.0,4.0,1165,1098,0,2263,0.0,0.0,2.0,1.0,4.0,1.0,4,0.0,6.0,1.0,3,3.0,1998.0,0.0,4.0,420,3,3,2.0,144,123,0,0,0,0,0,0.0,1.0,0,9.0,0.0,8.0,0.0,258000,1,1,0,1,0,0,0,1,2263,3404,123,3947,0.0,2.5,0,3
405,10.0,3.0,74.39,10364,1.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,6.0,4.0,1995,1996,1.0,1.0,8.0,8.0,3.0,0.0,3,3,2.0,4,3,3.0,6.0,0,6.0,0,806,806,1.0,4,1.0,4.0,806,766,0,1572,0.0,0.0,2.0,1.0,3.0,1.0,3,11.0,6.0,1.0,3,3.0,1995.0,0.0,4.0,373,3,3,2.0,0,40,0,0,0,0,0,0.0,1.0,0,7.0,1.0,8.0,4.0,168000,1,1,0,1,0,0,0,1,1572,2378,40,2791,0.0,2.5,1,3
406,5.0,3.0,82.41,9991,1.0,1.0,0.0,3.0,0.0,0.0,0.0,19.0,1.0,2.0,0.0,2.0,4.0,3.0,1976,1993,1.0,1.0,9.0,10.0,3.0,0.0,3,3,1.0,3,3,3.0,1.0,1116,6.0,0,165,1281,1.0,5,1.0,4.0,1620,0,0,1620,2.0,0.0,2.0,0.0,3.0,1.0,3,12.0,2.0,1.0,3,1.0,1993.0,3.0,4.0,490,3,3,2.0,120,78,0,0,0,0,0,2.0,1.0,0,8.0,3.0,8.0,4.0,150000,1,1,0,1,0,1,0,1,1620,2901,78,3469,1.0,2.0,1,2
407,9.0,3.0,51.0,10480,1.0,1.0,3.0,3.0,0.0,4.0,0.0,18.0,2.0,2.0,0.0,0.0,6.0,4.0,1936,1950,1.0,1.0,8.0,8.0,3.0,0.0,3,3,0.0,3,3,3.0,6.0,0,6.0,0,1064,1064,1.0,5,1.0,0.0,1166,0,473,1639,0.0,0.0,1.0,0.0,3.0,1.0,3,10.0,1.0,0.0,0,5.0,1936.0,3.0,2.0,240,3,3,2.0,0,0,0,0,0,0,0,0.0,1.0,0,5.0,2.0,8.0,4.0,115000,1,1,0,0,0,0,0,1,693,1757,0,1997,0.0,1.0,1,2
408,11.0,3.0,63.0,15576,1.0,1.0,3.0,3.0,0.0,4.0,0.0,6.0,2.0,2.0,0.0,5.0,6.0,6.0,1915,1976,1.0,1.0,13.0,10.0,3.0,0.0,3,3,0.0,4,3,3.0,6.0,0,6.0,0,840,840,1.0,5,1.0,4.0,840,840,0,1680,0.0,0.0,2.0,0.0,4.0,1.0,3,12.0,6.0,0.0,0,1.0,1960.0,3.0,2.0,308,3,3,2.0,0,0,160,0,0,0,0,0.0,1.0,0,5.0,2.0,8.0,4.0,177000,1,1,0,0,0,0,0,1,1680,2520,160,2988,0.0,2.0,1,3
409,10.0,3.0,109.0,14154,1.0,1.0,3.0,3.0,0.0,0.0,0.0,16.0,2.0,2.0,0.0,5.0,7.0,4.0,2006,2006,1.0,1.0,12.0,13.0,1.0,350.0,4,3,2.0,5,4,3.0,6.0,0,6.0,0,1063,1063,1.0,5,1.0,4.0,1071,1101,0,2172,0.0,0.0,2.0,1.0,3.0,1.0,4,13.0,6.0,1.0,4,1.0,2006.0,2.0,6.0,947,3,3,2.0,192,62,0,0,0,0,0,0.0,1.0,0,10.0,1.0,6.0,5.0,280000,1,1,0,1,0,0,0,1,2172,3235,62,4244,0.0,2.5,0,3
410,10.0,1.0,85.0,10800,1.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,5.0,8.0,4.0,2007,2008,1.0,1.0,12.0,13.0,4.0,100.0,4,3,2.0,5,3,3.0,2.0,789,6.0,0,245,1034,1.0,5,1.0,4.0,1050,1028,0,2078,2.0,0.0,2.0,1.0,3.0,1.0,5,12.0,6.0,1.0,4,1.0,2008.0,0.0,6.0,836,3,3,2.0,0,102,0,0,0,0,0,0.0,1.0,0,6.0,2.0,6.0,5.0,339750,1,1,0,1,0,0,0,1,2078,3112,102,4050,1.0,2.5,1,3
411,5.0,3.0,68.0,9571,1.0,1.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,2.0,5.0,2.0,1958,1958,1.0,1.0,2.0,2.0,3.0,0.0,3,2,1.0,3,2,3.0,6.0,0,6.0,0,1276,1276,1.0,3,1.0,0.0,1276,0,0,1276,0.0,0.0,1.0,0.0,3.0,1.0,3,9.0,4.0,0.0,0,1.0,1958.0,3.0,2.0,350,3,3,2.0,0,0,0,0,0,0,0,0.0,1.0,0,8.0,3.0,0.0,0.0,60000,1,1,0,0,0,0,0,1,1276,2552,0,2902,0.0,1.0,0,2
412,4.0,3.0,100.0,34650,1.0,1.0,3.0,0.0,0.0,4.0,0.0,8.0,2.0,2.0,1.0,2.0,5.0,4.0,1955,1955,3.0,1.0,13.0,14.0,3.0,0.0,3,3,1.0,3,3,2.0,5.0,1056,6.0,0,0,1056,1.0,3,0.0,4.0,1056,0,0,1056,2.0,0.0,1.0,0.0,3.0,1.0,3,9.0,6.0,0.0,0,1.0,1955.0,0.0,4.0,572,3,3,2.0,264,0,0,0,0,0,0,0.0,1.0,0,0.0,0.0,8.0,4.0,145000,1,1,0,0,0,0,0,1,1056,2112,0,2684,1.0,1.0,0,2
413,5.0,1.0,44.74,4403,1.0,1.0,1.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,2.0,7.0,4.0,2009,2009,1.0,1.0,8.0,8.0,4.0,432.0,5,3,2.0,5,3,0.0,2.0,578,6.0,0,892,1470,1.0,5,1.0,4.0,1478,0,0,1478,2.0,0.0,2.0,1.0,2.0,1.0,4,11.0,6.0,1.0,4,1.0,2009.0,0.0,4.0,484,3,3,2.0,0,144,0,0,0,0,0,0.0,1.0,0,8.0,4.0,6.0,5.0,222000,1,1,0,1,0,0,0,1,1478,2948,144,3576,1.0,2.5,0,2
414,6.0,4.0,56.0,8960,1.0,0.0,3.0,3.0,0.0,4.0,0.0,17.0,0.0,2.0,0.0,2.0,5.0,5.0,1927,1950,1.0,1.0,14.0,15.0,3.0,0.0,3,3,1.0,3,3,3.0,6.0,0,6.0,0,1008,1008,1.0,4,1.0,0.0,1028,0,0,1028,0.0,0.0,1.0,0.0,2.0,1.0,3,9.0,6.0,1.0,4,5.0,1927.0,3.0,4.0,360,3,3,2.0,0,0,130,0,0,0,0,0.0,1.0,0,5.0,4.0,8.0,4.0,115000,1,1,1,1,0,0,0,1,1028,2036,130,2526,0.0,1.0,1,2
415,10.0,3.0,59.0,11228,1.0,1.0,1.0,3.0,0.0,1.0,0.0,20.0,2.0,2.0,0.0,5.0,7.0,4.0,1993,1993,1.0,1.0,12.0,13.0,3.0,0.0,4,3,2.0,4,3,3.0,1.0,50,2.0,531,499,1080,1.0,5,1.0,4.0,1080,1017,0,2097,0.0,2.0,2.0,1.0,3.0,1.0,4,13.0,6.0,1.0,3,1.0,1993.0,3.0,6.0,678,3,3,2.0,196,187,0,0,0,0,0,0.0,1.0,0,3.0,2.0,8.0,4.0,228000,1,1,0,1,0,0,0,1,2097,3177,187,4042,0.5,2.5,0,3
416,5.0,3.0,73.0,8899,1.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,2.0,7.0,4.0,2007,2007,1.0,1.0,12.0,13.0,3.0,0.0,4,3,2.0,4,3,0.0,2.0,24,6.0,0,1316,1340,1.0,5,1.0,4.0,1340,0,0,1340,0.0,0.0,2.0,0.0,3.0,1.0,4,10.0,6.0,0.0,0,1.0,2007.0,0.0,4.0,396,3,3,2.0,100,30,0,0,0,0,0,0.0,1.0,0,10.0,1.0,6.0,5.0,181134,1,1,0,0,0,0,0,1,1340,2680,30,3106,0.0,2.0,0,2
417,10.0,3.0,74.0,7844,1.0,1.0,3.0,3.0,0.0,4.0,0.0,19.0,2.0,2.0,0.0,5.0,6.0,6.0,1978,1978,3.0,1.0,6.0,6.0,1.0,203.0,3,3,1.0,3,3,3.0,0.0,209,6.0,0,463,672,1.0,3,1.0,4.0,672,728,0,1400,0.0,0.0,1.0,1.0,3.0,1.0,3,10.0,6.0,1.0,3,1.0,1978.0,0.0,4.0,440,3,3,2.0,0,0,0,0,0,0,0,0.0,1.0,0,5.0,0.0,8.0,4.0,149500,1,1,0,1,0,0,0,1,1400,2072,0,2512,0.0,1.5,0,3
418,11.0,3.0,86.0,22420,1.0,1.0,0.0,3.0,0.0,4.0,0.0,6.0,1.0,2.0,0.0,5.0,6.0,5.0,1918,1950,3.0,1.0,13.0,12.0,3.0,0.0,3,3,0.0,4,3,3.0,1.0,1128,6.0,0,242,1370,2.0,3,0.0,0.0,1370,1254,0,2624,2.0,0.0,2.0,1.0,4.0,1.0,3,0.0,6.0,1.0,4,5.0,1918.0,3.0,6.0,864,3,3,0.0,0,0,0,0,0,0,0,0.0,1.0,0,2.0,1.0,8.0,4.0,239000,1,1,0,1,0,0,0,1,2624,3994,0,4858,1.0,2.5,1,3
419,9.0,3.0,60.0,8160,1.0,1.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,0.0,5.0,5.0,1940,1950,1.0,1.0,8.0,8.0,3.0,0.0,3,3,0.0,3,3,3.0,0.0,312,6.0,0,444,756,1.0,2,0.0,1.0,756,378,0,1134,2.0,0.0,1.0,1.0,3.0,1.0,3,11.0,6.0,0.0,0,5.0,1940.0,3.0,2.0,240,3,3,1.0,0,0,0,0,0,0,0,0.0,1.0,0,6.0,1.0,8.0,1.0,126000,1,1,0,0,0,0,0,1,1134,1890,0,2130,1.0,1.5,1,3
420,5.0,3.0,65.0,8450,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,5.0,1968,1968,1.0,1.0,12.0,13.0,3.0,0.0,3,3,1.0,3,3,3.0,1.0,775,6.0,0,281,1056,1.0,5,1.0,4.0,1056,0,0,1056,2.0,0.0,1.0,0.0,3.0,1.0,3,10.0,6.0,1.0,2,1.0,1968.0,3.0,2.0,304,3,3,2.0,0,85,184,0,0,0,0,0.0,1.0,0,9.0,4.0,8.0,4.0,142000,1,1,0,1,0,0,0,1,1056,2112,269,2685,1.0,1.0,0,2
421,15.0,4.0,78.0,7060,1.0,1.0,3.0,3.0,0.0,4.0,0.0,11.0,2.0,2.0,2.0,6.0,7.0,4.0,1997,1998,1.0,1.0,12.0,13.0,1.0,200.0,3,4,2.0,4,4,1.0,2.0,1309,6.0,0,35,1344,1.0,5,1.0,4.0,1344,0,0,1344,4.0,0.0,2.0,0.0,2.0,2.0,3,12.0,6.0,0.0,0,1.0,1997.0,0.0,8.0,784,3,3,2.0,0,0,0,0,0,0,0,0.0,1.0,0,2.0,2.0,8.0,2.0,206300,1,1,0,0,0,0,0,1,1344,2688,0,3472,2.0,2.0,1,2
